,Title,Brand,Screen_Size,CPU_Model,Ram,Operating_System,Rating,Color,Graphics,Disk_size,Card_desc,Price
589,"fz-55 panasonic toughbook 55 intel core i5-8365u, 1.6ghz/4.1ghz, 14.0"" fhd touchscreen, 8gb, 512gb ssd, hdmi, bluetooth, usb-a x 2, usb-c x 1, lan, webcam, backlit keyboard, windows 10 pro",Toughbook,14.0,i5,8.0,windows 10,4.2,black,Intel,512,Integrated,220579.18
590,"panasonic toughbook fz-55, intel core i5-8365u @1.60ghz, 14.0"" hd, 8gb, 512gb m.2 ssd, wifi, hdmi, bluetooth, webcam, backlit keyboard, windows 10 pro",Panasonic,14.0,i7,8.0,windows 10,3.3,other,Intel,512,Integrated,151700.0
591,"lg gram 16 12th gen intel core i7-1260p evo platform laptop business, 16"" wqxga (2560 x 1600) ips display, backlight keyboard, thunderbolt4, wi-fi 6e, windows 11, 16gb ram, 512gb pcie ssd, hdmi cable",LG,16.0,i7,16.0,windows 11,0.0,other,Intel,512,Integrated,98235.18000000001
592,"hp 2022 high performance business laptop - 17.3"" hd+ touchscreen - 10-core 12th intel i7-1255u iris xe graphics - 32gb ddr4 - 1tb ssd - wifi 6 bluetooth - backlit keyboard - win 11 pro w/ 32gb usb",HP,17.3,i7,32.0,windows 11,4.4,silver,Intel,1024,Integrated,92250.0
593,"lg gram (2022) 16z90q ultra lightweight laptop, 16"" (2560 x 1600) ips display, intel evo 12th gen i7 1260p processor, 16gb lpddr5, 1tb nvme ssd, fhd webcam, wifi 6e, thunderbolt 4, windows 11, gray",LG,16.0,i7,16.0,windows 11,4.6,gray,Intel,1024,other,108977.18000000001
594,"lg gram 17z90p laptop 17"" ips ultra-lightweight, (2560 x 1600), intel evo 11th gen core i7, 16gb ram, 1tb ssd, upgradeable windows 10 home, alexa built-in, 2x usb-c, hdmi, usb-a - black",LG,17.0,i7,16.0,windows 10,4.3,black,Intel,1024,Integrated,115619.18000000001
595,"lg gram 15z90n-laptop 15.6"" ips ultra-lightweight, (1920 x 1080), 10th gen intel core i5 , 8gb-ram, 256gb ssd, windows 10 home, usb-c, hdmi, -headphone input - silver",LG,15.6,i5,8.0,windows 10,4.0,silver,Intel,256,Integrated,81999.18000000001
596,"lg gram (2022) 17z90q ultra lightweight laptop, 17"" (2560 x 1600) ips display, intel evo 12th gen i7 1260p processor, 32gb lpddr5, 2tb nvme ssd, fhd webcam, wifi 6e, thunderbolt 4, windows 11, gray",LG,17.0,i7,32.0,windows 11,4.1,gray,Intel,2048,other,110699.18000000001
597,"lenovo flex 5 laptop, 14.0"" fhd touch display, amd ryzen 5 5500u, 16gb ram, 256gb storage, amd radeon graphics, windows 11 home, graphite grey",Lenovo,14.0,ryzen5,16.0,windows 11,4.5,other,AMD,256,Integrated,57308.159999999996
598,"2020 hp 14 inch hd laptop, intel celeron n4020 up to 2.8 ghz, 4gb ddr4, 64gb emmc storage, wifi 5, webcam, hdmi, windows 10 s /legendary accessories (google classroom or zoom compatible) (rose gold)",HP,14.0,celeron,4.0,windows 10,4.5,gold,Intel,64,Integrated,26239.18
599,"lg gram lightweight laptop 16"" wqxga ips lgd dci-p3 99% (2560 x 1600) display intel evo core i7-1260p dts x ultra fhd webcam backlit keyboard wifi 6e thunderbolt 4 windows 11 (16gb ram | 512gb ssd)",LG,16.0,i7,16.0,windows 11,0.0,other,Intel,512,Integrated,98399.18000000001
600,"lg gram 14t90p - 14"" wuxga (1920x1200) 2-in-1 lightweight touch display laptop, intel evo with 11th gen core i7 1165g7 cpu , 16gb ram, 1tb ssd, 24.5 hours battery, thunderbolt 4, black - 2021",LG,14.0,i7,16.0,windows 11,4.2,black,Intel,1024,Integrated,81999.18000000001
601,"lg gram 14z90p laptop 14"" ultra-lightweight, ips wuxga (1920 x 1200), intel evo 11th gen core i7 , 16gb ram, 512gb ssd, windows 11 home, 22.5 hour battery, alexa built-in, 2x usb-c, hdmi - silver",LG,14.0,i7,16.0,windows 11,4.9,silver,Intel,512,Integrated,114799.18000000001
602,"lg ultra pc 13u70p - 13"" full hd (1920x1080) ips ultra-lightweight laptop, ryzen 7 4700u cpu, amd radeon graphics, 16gb ram, 256gb ssd, 14.5 hours battery, white - 2021",LG,13.3,ryzen7,16.0,windows 10,3.9,white,AMD,256,Integrated,76178.0
603,"lg gram 16t90p - 16"" wqxga (2560x1600) 2-in-1 lightweight touch display laptop, intel evo with 11th gen core i7 1165g7 cpu , 16gb ram, 2tb ssd, 21 hours battery, thunderbolt 4, silver - 2021",LG,16.0,i7,16.0,windows 11,3.9,silver,Intel,2048,Integrated,163999.18
604,"lg 2022 gram ultralight laptop 14"" wuxga ips intel i7-1260p 12-core 16gb ram 512gb nvme ssd iris xe graphics fingerprint backlit keyboard wifi 6e thunderbolt 4 windows 11 pro w/ratzk 32gb usb",LG,14.0,i7,16.0,windows 11,5.0,black,Intel,512,Integrated,109798.0
605,"2021 lg gram ultralight laptop - full day battery - 15.6"" fhd ips - intel 11th i5-1135g7 - 16gb lpddr4 - 512gb nvme ssd - iris xe graphics - backlit keyboard rj-45 win 10 w/ratzk 32gb usb",LG,15.6,i5,16.0,windows 10,4.4,gray,Intel,512,Integrated,75439.18000000001
606,"dell xps 13 9310 touchscreen laptop 13.4 inch fhd+ thin and light. intel core i7-1195g7, 16gb lpddr4x ram, 512gb ssd, intel iris xe graphics, windows 11 pro, 2yr onsite, 6 months migrate – silver",Dell,13.4,i7,16.0,windows 11,4.4,silver,Intel,512,Integrated,111438.0
607,"samsung 15.6” galaxy book2 pro laptop computer, i7 / 16gb / 512gb, 12th gen intel core processor, evo certified, lightweight, 2022 model, graphite",SAMSUNG,15.6,i7,16.0,windows 11,4.3,other,Intel,512,Integrated,91353.73999999999
608,"2022 lg gram ultralight laptop 16"" wqxga ips 12th intel core i7-1260p 12-core 16gb lpddr5 2tb (1tbx2) nvme ssd iris xe graphics backlit fingerprint kb wifi 6e thunderbolt 4 windows 11 pro w/ 32gb usb",LG,16.0,i7,16.0,windows 11,0.0,black,Intel,2048,Integrated,139318.0
609,"hp 2022 high performance business laptop - 17.3"" hd+ touchscreen - 10-core 12th intel i7-1255u iris xe graphics - 32gb ddr4 - 1tb ssd - backlit keyboard -wifi 6 - win 11 home w/ 32gb usb",HP,17.3,i7,32.0,windows 11,4.6,silver,Intel,1024,Integrated,106518.0
610,"lg gram 17z95p-k laptop 17” ips wqxga intel evo platform core i7-1195g7, 16gb memory, 512gb m.2 nvme ssd, intel iris xe graphics, wi-fi 6, windows 11 home, backlit keyboard, fingerprint id, black",LG,17.0,i7,16.0,windows 11,4.9,black,Intel,512,Integrated,73799.18000000001
611,"lg newest gram 15.6"" ips 99% srgb touchscreen slim laptop, up to 5.0 ghz intel 11th gen i7-1195g7, backlit kb, wi-fi 6, 19.5 hr battery life, fingerprint, 2xthunderbolt 4 (16gb ram | 2tb pcie ssd)",LG,15.6,i7,16.0,windows 11,5.0,other,Intel,2048,Integrated,99219.18000000001
612,"lg gram 16z90p laptop 16"" ultra-lightweight, (2560 x 1600), intel evo 11th gen core i7 , 16gb ram, 1tb ssd, windows 11 home, 22 hour battery, alexa built-in, 2x usb-c, hdmi, usb-a - black",LG,16.0,i7,16.0,windows 11,4.7,black,Intel,1024,Integrated,109879.18000000001
613,"lg lcd laptop 13"" full (1920 x 1080) ips display, amd ryzen 5 4500u, 8gh ram, 256gb ssd, dts:x ultra, hd webcam",LG,13.3,ryzen5,8.0,windows 10,4.3,white,AMD,256,Integrated,35583.9
614,"2022 lg gram ultralight laptop - full day battery 17 inches wqxga ips intel i7-1165g7 16gb lpddr4 512gb+1tb nvme ssd iris xe graphics backlit keyboard wifi6 windows 10 pro w/32gb usb, black",LG,17.0,i7,16.0,windows 10,4.7,black,Intel,1024,Integrated,145878.0
615,"windows 10 laptop computers, chuwi gemibook 13 inch thin & light laptop 8g ram 256gb ssd with celeron j4125 processor, 2160x1440 2k ips display notebook, pd fast charge, backlit keyboard, full metal",CHUWI,13.0,celeron,8.0,windows 10,4.1,other,Intel,256,other,22058.0
616,"2022 lg gram ultralight laptop - full day battery - 16"" wqxga ips - intel i7-1165g7 - 16gb lpddr4 - 2tb (1tbx2) nvme ssd - iris xe graphics - backlit keyboard - wifi6 - thunderbolt 4 - win 11 pro",LG,16.0,i7,16.0,windows 11,0.0,silver,Intel,2048,Integrated,147518.0
617,"2022 lg gram 16"" 2-in-1 ultralight laptop wqxga ips touchscreen intel evo platform i7-1260p 12-core 16gb ram 2tb (1tbx2) nvme ssd iris xe graphic backlit kb wifi 6e thunderbolt 4 win 11 pro w/pen",LG,16.0,i7,16.0,windows 11,0.0,black,Intel,2048,Integrated,151618.0
618,"lg gram 16z90p-n.aps5u1 16"" rugged notebook - intel core i7 (10th gen) - 16 gb ram - 512 gb ssd - dark silver - windows 10 pro - in-plane switching (ips) technology - ieee 802.11ax wireless lan s",LG,16.0,i7,16.0,windows 10,3.0,other,Intel,512,Dedicated,111519.18000000001
619,"2020 hp 14 inch hd laptop, intel celeron n4020 up to 2.8 ghz, 4gb ddr4, 64gb emmc storage, wifi 5, webcam, hdmi, windows 10 s /legendary accessories (google classroom or zoom compatible) (rose gold)",HP,14.0,celeron,4.0,windows 10,4.5,gold,Intel,64,Integrated,26239.18
620,"2022 lg gram 2-in-1 ultralight laptop | 16"" wqxga ips touch | intel core i7-1165g7 | 16gb ram 2tb(1tbx2) nvme ssd | iris xe graphics | wifi 6 | backlit | fpr | fullday battery | windows 11 w/pen",LG,16.0,i7,16.0,windows 11,5.0,black,Intel,2048,Integrated,151618.0
621,"lg gram (2022) 14t90q 2-in-1 tablet laptop, 14"" (1920 x 1200) ips display, intel evo 12th gen i7 1260p processor, 8gb lpddr5, 512gb nvme ssd, hd webcam, wifi 6e, thunderbolt 4, windows 11, black",LG,14.0,i7,8.0,windows 11,0.0,black,Intel,512,Integrated,78678.18000000001
622,"lg gram 16'' 2-in-1 ultra-lightweight laptop, wqxga(2560 x 1600) ips 16:10 touchdisplay, intel evo core i7-1165g7, wi-fi 6, 21 hr batterylife, thunderbolt4, stylus pen, win 11（16gb ram | 1tb pcie ssd）",LG,16.0,i7,16.0,windows 11,3.9,black,Intel,1024,Integrated,106599.18000000001
623,"lg gram 16t90p - 16"" wqxga (2560x1600) 2-in-1 lightweight touch display laptop, intel evo with 11th gen core i7 1165g7 cpu , 16gb ram, 2tb ssd, 21 hours battery, thunderbolt 4, black - 2021",LG,16.0,i7,16.0,windows 11,3.5,black,Intel,2048,Integrated,109879.18000000001
624,"packard bell 15.6 inch laptop ips fhd 1920 x 1080 resolution laptop computer, intel celeron n4020, uhd graphics 600, 4gb ram 128gb ssd, micro sd slot, windows 11 in home s mode, 2mp camera, speakers",Packard Bell,15.6,celeron,4.0,windows 11,3.8,black,Intel,128,Integrated,19679.18
625,"asus chromebook c425 clamshell laptop, 14"" fhd 4-way nanoedge, intel core m3-8100y processor, 4gb ram, 128gb emmc storage, backlit kb, silver, chrome os, c425ta-as348f",ASUS,14.0,i3,4.0,chrome_os,4.1,other,Intel,128,Integrated,17375.8
626,"asus 2022 vivobook 15.6"" fhd touchscreen thin laptop, intel core i3-1115g4 (up to 3.9ghz), 12gb ram ,512gb pcie ssd,hdmi, wifi 5,windows 11s, grey+ 3in1 accessories",ASUS,15.6,i3,12.0,windows 11,4.4,other,Intel,512,Integrated,36899.18
627,"hp chromebook x360 14a 2-in-1 laptop, intel pentium silver n5000 processor, 4 gb ram, 64 gb emmc, 14"" hd display, chrome os with webcam & dual mics, work, play, long battery life (14a-ca0022nr, 2021)",HP,14.0,i3,4.0,chrome_os,4.5,silver,Intel,64,Integrated,13939.18
628,"lg gram 15z90n laptop 15.6"" ips ultra-lightweight, (1920 x 1080), 10th gen intel core i7 , 16gb ram, 1tb ssd, windows 10 home, usb-c, hdmi, headphone input - silver",LG,15.6,i5,16.0,windows 10,4.1,other,Intel,1024,other,77818.0
629,"hp 17.3-inch laptop, 11th generation intel core i5-1135g7, intel iris xe graphics, 8 gb ram, 512 gb ssd, windows 11 home (17.3-cn0026nr,natural silver)",HP,17.3,i5,8.0,windows 11,4.5,silver,Intel,512,Integrated,49118.0
630,"2022 hp 17.3"" fhd ips display laptop computer, 11th intel core i5-1135g7 processor, 32gb ram, 2tb ssd, backlit keyboard, intel iris xe graphics, hd webcam, windows 10, silver, 32gb snowbell usb card",HP,17.3,i5,32.0,windows 10,4.5,silver,Intel,2048,Integrated,69618.0
631,"lenovo - 2022 - ideapad 3 - travel laptop computer - amd ryzen 5 - 17.3"" fhd display - 8gb memory - 512gb storage - windows 11 home",Lenovo,17.3,ryzen5,8.0,windows 11,4.5,other,AMD,512,Integrated,40999.18
632,"lenovo chromebook s330 laptop, 14-inch fhd display, mediatek mt8173c, 4gb ram, 64gb storage, chrome os",Lenovo,14.0,i3,4.0,chrome_os,4.3,black,Other,64,Integrated,11070.0
633,"hp 17.3-inch laptop, 11th generation intel core i5-1135g7, intel iris xe graphics, 8 gb ram, 512 gb ssd, windows 11 home (17.3-cn0026nr,natural silver)",HP,17.3,i5,8.0,windows 11,4.5,silver,Intel,512,Integrated,49118.0
634,"2022 hp 17.3"" fhd ips display laptop computer, 11th intel core i5-1135g7 processor, 32gb ram, 2tb ssd, backlit keyboard, intel iris xe graphics, hd webcam, windows 10, silver, 32gb snowbell usb card",HP,17.3,i5,32.0,windows 10,4.5,silver,Intel,2048,Integrated,69618.0
635,"lenovo chromebook s330 laptop, 14-inch fhd display, mediatek mt8173c, 4gb ram, 64gb storage, chrome os",Lenovo,14.0,i3,4.0,chrome_os,4.3,black,Other,64,Integrated,11070.0
636,"lg gram 15z90n laptop 15.6"" ips ultra-lightweight, (1920 x 1080), 10th gen intel core i7 , 16gb ram, 1tb ssd, windows 10 home, usb-c, hdmi, headphone input - silver",LG,15.6,i5,16.0,windows 10,4.1,other,Intel,1024,other,77818.0
637,"lenovo - 2022 - ideapad 3 - travel laptop computer - amd ryzen 5 - 17.3"" fhd display - 8gb memory - 512gb storage - windows 11 home",Lenovo,17.3,ryzen5,8.0,windows 11,4.5,other,AMD,512,Integrated,40999.18
638,"lg 15zt90p-g.am33u1 15"" gram lightweight notebook",LG,15.0,i3,8.0,windows 10,0.0,silver,Other,512,Integrated,120539.18000000001
639,"samsung 15.6” galaxy book2 pro laptop computer, i5 / 8gb / 512gb, 12th gen intel core processor, evo certified, lightweight, 2022 model, graphite",SAMSUNG,15.6,i5,8.0,windows 11,4.2,other,Intel,512,Integrated,65518.0
640,"lg gram thin and light laptop - 15.6"" full hd ips display, intel core i5 (8th gen), 8gb ram, 256gb ssd, back-lit keyboard - dark silver – 15z980-u.aas5u1",LG,15.6,i5,8.0,windows 10,4.3,silver,Intel,256,Integrated,81672.0
641,"acer swift 3 intel evo thin & light laptop, 14"" full hd, intel core i7-1165g7, iris xe graphics, 8gb lpddr4x, 256gb nvme ssd, wi-fi 6, fingerprint reader, back-lit kb, sf314-59-75qc",Acer,14.0,i7,8.0,windows 10,4.4,silver,Intel,256,Integrated,35998.0
642,"asus chromebook c425 clamshell laptop, 14"" fhd 4-way nanoedge, intel core m3-8100y processor, 4gb ram, 128gb emmc storage, backlit kb, silver, chrome os, c425ta-as348f",ASUS,14.0,i3,4.0,chrome_os,4.1,other,Intel,128,Integrated,17375.8
643,"fusion5 14.1"" t90 n4 intel quad core windows 11 home laptop (intel celeron, n4120 quad core, 64gb emmc, 4gb ram, windows 11, dualband wifi, webcam, 2x usb 3.0, mini hdmi)",Fusion5,14.0,i3,4.0,windows 11,4.4,other,Intel,64,Integrated,20499.18
644,"hp chromebook x360 14a 2-in-1 laptop, intel pentium silver n5000 processor, 4 gb ram, 64 gb emmc, 14"" hd display, chrome os with webcam & dual mics, work, play, long battery life (14a-ca0022nr, 2021)",HP,14.0,i3,4.0,chrome_os,4.5,silver,Intel,64,Integrated,13939.18
645,"packard bell 15.6 inch laptop ips fhd 1920 x 1080 resolution laptop computer, intel celeron n4020, uhd graphics 600, 4gb ram 128gb ssd, micro sd slot, windows 11 in home s mode, 2mp camera, speakers",Packard Bell,15.6,celeron,4.0,windows 11,3.8,black,Intel,128,Integrated,19679.18
646,"lg gram 16t90p-k.apb7u1 16"" touchscreen rugged 2 in 1 notebook - wqxga - 2560 x 1600 - intel core i7 11th gen i7-1165g7 2.80 ghz - 16 gb ram - 1 tb ssd - obsidian black - intel chip - windows 10",LG,16.0,i7,16.0,windows 10,0.0,black,Intel,1024,Integrated,169969.6
647,"lg 17zt90p-g.ax33u1 17"" gram lightweight notebook",LG,17.0,i3,8.0,windows 10,0.0,black,Other,512,Integrated,136119.18
648,"acer aspire 5 slim laptop, 15.6 inches full hd ips display, amd ryzen 3 3200u, vega 3 graphics, 4gb ddr4, 128gb ssd, backlit keyboard, windows 10 in s mode, a515-43-r19l, silver",Acer,15.6,ryzen3,4.0,windows 10,4.5,silver,AMD,128,Integrated,24518.0
649,"acer chromebook enterprise 515 laptop | intel core i3-1115g4 | 15.6"" full hd ips touch display | 8gb lpddr4x | 128gb nvme ssd | microsd | intel wi-fi 6 | backlit keyboard | chrome os | cb515-1wt-32rb",Acer,15.6,i3,8.0,chrome_os,4.8,gray,Intel,128,Integrated,62237.18
650,"lg 14t90p-k.apg5u1 14” topaz green 16:10 wuxga 2-in-1 touch gram laptop with windows 10 pro, 16gb ram, 512gb ssd, 11th gen intel® quad core™ i7 processor, intel® evo™ platform & thunderbolt™ 4",LG,14.0,i7,16.0,windows 10,0.0,other,Intel,512,Integrated,173019.18
651,"acer aspire 5 a515-56-36ut, 15.6"" full hd display, 11th gen intel core i3-1115g4 processor, 4gb ddr4, 128gb nvme ssd, wifi 6, windows 11 home (s mode)",Acer,15.6,i3,4.0,windows 11,4.3,silver,Intel,128,Integrated,19598.0
652,"samsung chromebook plus v2, 2-in-1, 4gb ram, 32gb emmc, 13mp camera, chrome os, 12.2"", 16:10 aspect ratio, light titan (xe520qab-k01us)",SAMSUNG,12.2,celeron,4.0,chrome_os,4.5,other,Intel,32,Integrated,16372.119999999999
653,"asus vivobook 15 thin light 15.6 inch fhd laptop 2023 newest, intel core i3-1115g4 up to 4.1ghz beat i5-1030g7, fingerprint, usb type c (i5-1135g7 12gb ram| 512gb ssd)",ASUS,15.6,i3,12.0,windows 10,4.2,other,Intel,128,Integrated,53218.0
654,"lg 14zt90p-g.am32u1 14"" gram lightweight notebook, hdd tpm, 8gb ddr, 256gb ssd",LG,14.0,i3,8.0,windows 10,0.0,black,Other,256,Integrated,109059.18000000001
655,"asus 2022 vivobook 15.6"" fhd touchscreen thin laptop, intel core i3-1115g4 (up to 3.9ghz), 12gb ram ,512gb pcie ssd,hdmi, wifi 5,windows 11s, grey+ 3in1 accessories",ASUS,15.6,i3,12.0,windows 11,4.4,other,Intel,512,Integrated,36899.18
656,"lg gram 16'' 2-in-1 ultra-lightweight laptop, wqxga ips (2560 x 1600) 16:10 touchdisplay, intel evo i7-1165g7, 21 hr batterylife, wi-fi 6, thunderbolt4, stylus pen, win 11(16gb ram. 512gb pcle ssd)",LG,16.0,i7,16.0,windows 11,0.0,other,Intel,512,Integrated,108157.18000000001
657,"lg gram (2023) 17z90r lightweight laptop, 17"" (2560 x 1600) ips vrr display, intel evo 13th gen i7 1360p processor, nvidia rtx3050, 16gb ram, 1tb ssd, fhd webcam, windows 11, black",LG,17.0,i7,16.0,windows 11,0.0,other,Nvidia,1024,Dedicated,155799.18
658,"lg gram 15.6"" full hd notebook computer, intel core i5-1135g7 2.4ghz, 16gb ram, 512gb ssd, windows 10 home, free upgrade to windows 11, dark silver",LG,15.6,i5,16.0,windows 10,0.0,other,Intel,512,Integrated,81918.0
659,"lg gram thin and light laptop - 15.6"" full hd ips display, intel core i5 (8th gen), 8gb ram, 256gb ssd, back-lit keyboard - dark silver – 15z980-u.aas5u1",LG,15.6,i5,8.0,windows 10,4.3,silver,Intel,256,Integrated,81672.0
660,"samsung 15.6” galaxy book2 pro laptop computer, i5 / 8gb / 512gb, 12th gen intel core processor, evo certified, lightweight, 2022 model, graphite",SAMSUNG,15.6,i5,8.0,windows 11,4.2,other,Intel,512,Integrated,65518.0
661,"asus vivobook 14 laptop computer, 14""  ips fhd display, intel core i3-1115g4 processor, 4gb ddr4, 128gb pcie ssd, fingerprint reader, windows 11 home in s mode, slate grey, f415ea-as31",ASUS,14.0,i3,4.0,windows 11,4.4,other,Intel,128,Integrated,20336.0
662,"asus vivobook 14 laptop computer, 14""  ips fhd display, intel core i3-1115g4 processor, 4gb ddr4, 128gb pcie ssd, fingerprint reader, windows 11 home in s mode, slate grey, f415ea-as31",ASUS,14.0,i3,4.0,windows 11,4.4,other,Intel,128,Integrated,20336.0
663,"hp 2022 newest probook 15.6"" business laptop fhd ips notebook - intel core i7-1255u, 32gb ram, 2tb pcie ssd, backlit keyboard, webcam, windows 10 pro, 3in1 accessories",HP,15.6,i7,32.0,windows 10,5.0,silver,Intel,2048,Integrated,113078.0
664,"samsung galaxy book odyssey laptop computer, 15.6”, 32gb, 1tb, intel core i7 processor, customized gaming, full hd screen, pro keyboard, surround sound, us version, mystic black",SAMSUNG,15.6,i7,32.0,windows 11,4.3,black,Nvidia,1024,Dedicated,138953.1
665,"lg gram ultra-light laptop, evo i7-1165g7, 16"" wqxga (2560 x 1600) ips 16:10 2in1 touch display, 21 hr battery life, wi-fi 6, thunderbolt 4, stylus pen, fingerprint, webcam (16gb ram | 512gb pcie ssd)",LG,16.0,i7,16.0,windows 10,3.3,black,Other,512,Integrated,102499.18000000001
666,hyundai | 14 inch laptop | high performance business and student notebook | 4gb ram - 128gb ssd storage | intel n4020 | windows 10 home s | expandable storage | grey - ht14ccic44egh,HYUNDAI,14.1,celeron,4.0,windows 10,4.3,other,Intel,128,Integrated,12299.18
667,"lenovo business laptop, 14"" fhd (1920 x 1080) display, amd a6-9220c processor, 4gb ram, 64gb emmc, long battery life, military-grade durability, webcam, hdmi, wi-fi, bluetooth, usb-c, windows 10 pro",Lenovo,14.0,i3,4.0,windows 10,3.7,other,AMD,64,Integrated,16318.0
669,"lg gram (2022) 14z90q ultra lightweight laptop, 14"" (1920 x 1200) ips display, intel evo 12th gen i5 1240p processor, 16gb lpddr5, 512gb nvme ssd, fhd webcam, wifi 6e, thunderbolt 4, windows 11, black",LG,14.0,i5,16.0,windows 11,4.0,black,Intel,512,Integrated,81343.18000000001
671,"acer chromebook spin 511 r753t r753t-c1pt 11.6"" touchscreen convertible 2 in 1 chromebook - hd - 1366 x 768 - intel celeron n5100 quad-core (4 core) 1.10 ghz - 8 gb ram - 64 gb flash memory",Acer,11.6,celeron,8.0,chrome_os,2.6,black,Intel,64,other,39359.18
672,"lenovo chromebook flex 5 13"" laptop, fhd touch display, intel core i3-10110u, 4gb ram, 64gb storage, chrome os",Lenovo,13.3,i3,4.0,chrome_os,4.4,other,Intel,64,Integrated,19679.18
676,"asus vivobook 15 f515 laptop, 15.6"" fhd display, intel i3-1115g4 cpu, 8gb ddr4 ram, 128gb ssd, windows 11 home in s mode, slate grey, f515ea-ah34",ASUS,15.6,i3,8.0,windows 11,4.4,other,Intel,128,Integrated,24599.18
677,"asusvivobook student business laptop, 15.6"" fhd display, i3-1115g4 cpu, 4gb ddr4 ram, 128gb ssd, windows 11 home in s mode, slate grey, nowco accessories",Generic,15.6,i3,4.0,windows 11,0.0,other,Other,128,Integrated,25419.18
678,"microsoft surface laptop 3 – 13.5"" touch-screen – intel core i5 - 8gb memory - 256gb solid state drive – matte black",Microsoft,13.5,i5,8.0,windows 10,4.5,black,Intel,256,Integrated,30340.0
